source_doc_id,source_id,original_filename,relative_path,file_type,file_size_bytes,last_modified,checksum_sha256,status,file_role
codex_doc_000589,codex_src_001025,Marketing Maturity - Agile Marketing and Digital Transformation.pdf,Marketing Maturity - Agile Marketing and Digital Transformation.pdf,pdf,1042238,2026-01-06T11:21:48,0454f2199b3f06a2b0ab38de475711375a3ab8eb79443e34b144fc4d9219f34c,inventory_complete,source_document
codex_doc_000590,codex_src_001026,Marketing Maturity - agile-marketing-depth-assessment1-1.pdf,Marketing Maturity - agile-marketing-depth-assessment1-1.pdf,pdf,877664,2026-01-06T11:23:04,969126c2c0e9bcc39125a56fdf39d54acb94c187ce865a0564174023d1b56a8b,inventory_complete,source_document
codex_doc_000591,codex_src_001027,Marketing Maturity - Agile.pdf,Marketing Maturity - Agile.pdf,pdf,1329998,2026-01-06T11:19:01,8ab56bca4fd59fa448919c210c1be819cd422650c976bc4a024f86cb12e575a1,inventory_complete,source_document
codex_doc_000592,codex_src_001028,Marketing Maturity - Altimeter-The-5-Stages-of-Digital-Content-Maturity.pdf,Marketing Maturity - Altimeter-The-5-Stages-of-Digital-Content-Maturity.pdf,pdf,842164,2026-01-06T10:54:03,2236ef9fa361f397da6b0af2629908441682489a4fda3df38a526528a3899525,inventory_complete,source_document
codex_doc_000593,codex_src_001029,Marketing Maturity - Bain - Modern Marketing.pdf,Marketing Maturity - Bain - Modern Marketing.pdf,pdf,3294261,2026-01-06T14:50:54,1ec8d99b7f167d8a874a429b61c1f425da568cce2a4fb58114db1cf10ffa81d3,inventory_complete,source_document
codex_doc_000594,codex_src_001030,Marketing Maturity - BCG - Banking - Creating-a-Competitive-Advantage-Through-Marketing-Maturity-in-Banking.pdf,Marketing Maturity - BCG - Banking - Creating-a-Competitive-Advantage-Through-Marketing-Maturity-in-Banking.pdf,pdf,13918153,2026-01-06T11:11:05,cee52bf67e0d7cd69912d776e87521a88552523ce3e332fd2e591a3ec313505d,inventory_complete,source_document
codex_doc_000595,codex_src_001031,Marketing Maturity - BCG - bcg-accelerating-ai-driven-marketing-maturity.pdf,Marketing Maturity - BCG - bcg-accelerating-ai-driven-marketing-maturity.pdf,pdf,6570468,2026-01-06T11:01:30,708120ab9b088319be6b6b1c4f18ed5870b4f8e5fb21536229ccaffcbc6a0cc9,inventory_complete,source_document
codex_doc_000596,codex_src_001032,Marketing Maturity - bcg-dividends-digital-marketing-maturity-feb-2019.pdf,Marketing Maturity - bcg-dividends-digital-marketing-maturity-feb-2019.pdf,pdf,1774958,2026-01-06T10:59:56,c24f84f6e0d7cdf3b41ca7b9914d896e7cdd0ec4b7d13518ea0f456c33ad3d63,inventory_complete,source_document
codex_doc_000597,codex_src_001033,Marketing Maturity - BCG-Mastering-Digital-Marketing-Maturity-Feb-2018.pdf,Marketing Maturity - BCG-Mastering-Digital-Marketing-Maturity-Feb-2018.pdf,pdf,699026,2026-01-06T10:52:52,19054bf79db553bc336acbff06cb1a3081741e7895ca17f3ab211b42364e119e,inventory_complete,source_document
codex_doc_000598,codex_src_001034,Marketing Maturity - bcg-the-fast-track-to-digital-marketing-maturity-aug-2021-r.pdf,Marketing Maturity - bcg-the-fast-track-to-digital-marketing-maturity-aug-2021-r.pdf,pdf,2179000,2026-01-06T10:54:27,6beb8243ff9efa599767f3291e0a721ca1a437094f442d12e79cdfc7ff2d6441,inventory_complete,source_document
codex_doc_000599,codex_src_001035,Marketing Maturity - Customer-Experience-Maturity-for-Financial-Institutions.pdf,Marketing Maturity - Customer-Experience-Maturity-for-Financial-Institutions.pdf,pdf,1900734,2026-01-06T11:30:12,6635f7236ecc49eabcc497f5783fe3913b8040c5af1e343095215bb5a529abf3,inventory_complete,source_document
codex_doc_000600,codex_src_001036,Marketing Maturity - CX 3.pdf,Marketing Maturity - CX 3.pdf,pdf,855043,2026-01-06T11:27:59,f03ec93bda0d669ae126f637bef3fe7be955a2fe41b78f928527984ec359246a,inventory_complete,source_document
codex_doc_000601,codex_src_001037,Marketing Maturity - CX 4.pdf,Marketing Maturity - CX 4.pdf,pdf,590727,2026-01-06T11:28:44,9c5ab1a242b1fad9e519858235085300c33ed00aa9dc45157d61047cf387fd7a,inventory_complete,source_document
codex_doc_000602,codex_src_001038,Marketing Maturity - CX.pdf,Marketing Maturity - CX.pdf,pdf,263756,2026-01-06T11:26:28,3c5ea5ac1c1b367a92ef1b91671176cdce0628bd93d20f3708c5d54f6778b626,inventory_complete,source_document
codex_doc_000603,codex_src_001039,Marketing Maturity - DCG-IP-Customer-Engagement-Maturity-May-2013.pdf,Marketing Maturity - DCG-IP-Customer-Engagement-Maturity-May-2013.pdf,pdf,398689,2026-01-06T11:31:22,6e5f56b9126a8aab3f59d6b663028eed80f0b10feae0ee63bc6d040ba6bdbf80,inventory_complete,source_document
codex_doc_000604,codex_src_001040,Marketing Maturity - Design maturity models used in design organization.pdf,Marketing Maturity - Design maturity models used in design organization.pdf,pdf,1539934,2026-01-06T12:02:02,828395c53ce087d0a1481e88ef6f805c19a5378ee36822e2106b1dfcd6c35885,inventory_complete,source_document
codex_doc_000605,codex_src_001041,Marketing Maturity - Google - MIT.pdf,Marketing Maturity - Google - MIT.pdf,pdf,150122,2026-01-06T11:03:33,37a226bbf24e4ce9c4d356f4cc493e1891b8c9dee9535030939e69fe671f47ce,inventory_complete,source_document
codex_doc_000606,codex_src_001042,Marketing Maturity - IAB - DataMaturityModel-042016.pdf,Marketing Maturity - IAB - DataMaturityModel-042016.pdf,pdf,299882,2026-01-06T10:55:27,040b585e46d1a4d35955d27527124bcde06fd6814ed78e014492a7f70e2c1da9,inventory_complete,source_document
codex_doc_000607,codex_src_001043,Marketing Maturity - IBM - B2B.pdf,Marketing Maturity - IBM - B2B.pdf,pdf,851418,2026-01-06T11:08:22,c9ad9b475e48955836ac19b95928d96d4f0bf8e0342f4077c7e084c62eac36e6,inventory_complete,source_document
codex_doc_000608,codex_src_001044,Marketing Maturity - marketing-analytics-maturity-model.pdf,Marketing Maturity - marketing-analytics-maturity-model.pdf,pdf,3534892,2026-01-06T12:02:55,01f8c051bda49f31866a10afacc3d46b5d9100901bcb1db078b2e1e2f17130e7,inventory_complete,source_document
codex_doc_000609,codex_src_001045,Marketing Maturity - MARTECH - mma_martech_playbook_0.pdf,Marketing Maturity - MARTECH - mma_martech_playbook_0.pdf,pdf,8148342,2026-01-06T11:17:25,90869baabb83082611b0c2589659bc9e2c1b3eb66b71c156c00dbc844bcd928f,inventory_complete,source_document
codex_doc_000610,codex_src_001046,Marketing Maturity - McKinesy - modern-marketing-what-it-is-what-it-isnt.pdf,Marketing Maturity - McKinesy - modern-marketing-what-it-is-what-it-isnt.pdf,pdf,403250,2026-01-06T14:38:37,1d2f3e10138dee1b133ed68217421e3b36d4291a93d9b297a13d6f3dd60399cb,inventory_complete,source_document
codex_doc_000611,codex_src_001047,Marketing Maturity - McKinsey - agents-for-growth-turning-ai-promise-into-impact.pdf,Marketing Maturity - McKinsey - agents-for-growth-turning-ai-promise-into-impact.pdf,pdf,301195,2026-01-06T15:40:55,3d34bb57ccad05c70b1836cb1aba326bb71171a6c548def58395152e1db027f3,inventory_complete,source_document
codex_doc_000612,codex_src_001048,Marketing Maturity - Modern-Marketing-Model.pdf,Marketing Maturity - Modern-Marketing-Model.pdf,pdf,4811859,2026-01-06T14:42:59,71b5dd83b9b31f6f79979270f16e69573d17eed2e6a71c819b3c94cb2c62ade6,inventory_complete,source_document
codex_doc_000613,codex_src_001049,Marketing Maturity - Omni channel 3.pdf,Marketing Maturity - Omni channel 3.pdf,pdf,343442,2026-01-06T11:57:31,2acdf58844f5ebe9a36afb08c3bc3190463870cb625b39a2dec46b88536e6a40,inventory_complete,source_document
codex_doc_000614,codex_src_001050,Marketing Maturity - Omni Channel.pdf,Marketing Maturity - Omni Channel.pdf,pdf,423473,2026-01-06T11:56:22,094f62f6b642970f530da64ce9be658f97307b2a274eb9eaf3602ac62a7e86fe,inventory_complete,source_document
codex_doc_000615,codex_src_001051,Marketing Maturity - Omni-channel 2.pdf,Marketing Maturity - Omni-channel 2.pdf,pdf,343357,2026-01-06T11:57:00,3289e5830a1142ff928d05267b8cb891421e5ff5d2dd576349036abc3866794b,inventory_complete,source_document
codex_doc_000616,codex_src_001052,Marketing Maturity - The Modern-Marketing-Model.pdf,Marketing Maturity - The Modern-Marketing-Model.pdf,pdf,4811859,2026-01-06T14:36:30,71b5dd83b9b31f6f79979270f16e69573d17eed2e6a71c819b3c94cb2c62ade6,inventory_complete,source_document
codex_doc_000617,codex_src_001053,Marketplaces - Statistica.pdf,Marketplaces - Statistica.pdf,pdf,1402575,2022-05-03T12:02:03,8cb8c1b88105a381e941ebaff21e43f0018ff0714199ccc0c1a91cbaf17d201b,inventory_complete,source_document
codex_doc_000618,codex_src_001054,mayo-et-al-2024-coordination-in-dynamic-teams-investigating-a-learning-productivity-trade-off.pdf,mayo-et-al-2024-coordination-in-dynamic-teams-investigating-a-learning-productivity-trade-off.pdf,pdf,3761804,2026-06-12T07:36:37,f197bc527d1857f3b1fd42bf62f5b2494aeaabdef6d79fb2b62b0c44954fa157,inventory_complete,source_document
codex_doc_000619,codex_src_001055,McKinesey and AI - which-tech-trends-are-rising-to-the-top-of-the-business-agenda_vf.pdf,McKinesey and AI - which-tech-trends-are-rising-to-the-top-of-the-business-agenda_vf.pdf,pdf,567519,2025-09-25T11:43:02,40a3db931331205ef2b8aae417738c08d1926b19a806ed38381c63d7e85df707,inventory_complete,source_document
codex_doc_000620,codex_src_001056,McKinsey - ai-is-everywhere-the-agentic-organization-isnt-yet_final.pdf,McKinsey - ai-is-everywhere-the-agentic-organization-isnt-yet_final.pdf,pdf,188001,2026-06-12T08:34:20,f5b4683426c49ced39bd2d74e4e1f26f6494441fa8937838ea2124339e7326db,inventory_complete,source_document
codex_doc_000621,codex_src_001057,McKinsey - An-operating-model-for-the-next-normal-Lessons-from-agile-organizations-in-the-crisis.pdf,McKinsey - An-operating-model-for-the-next-normal-Lessons-from-agile-organizations-in-the-crisis.pdf,pdf,762976,2026-06-11T15:57:39,f300c674125144ca9f80d3b0b05557114c2864c268e61e273a8efa308452d4a9,inventory_complete,source_document
codex_doc_000622,codex_src_001058,McKinsey - for-industrials-the-next-decade-belongs-to-builders.pdf,McKinsey - for-industrials-the-next-decade-belongs-to-builders.pdf,pdf,519880,2026-06-12T08:28:16,ff9e87600bf6942c227172707330bc91af7af7f73659680ed6d2e4274ec373a6,inventory_complete,source_document
codex_doc_000623,codex_src_001059,McKinsey - how-to-build-businesses-faster-and-better-with-ai_final.pdf,McKinsey - how-to-build-businesses-faster-and-better-with-ai_final.pdf,pdf,642910,2026-06-12T08:29:04,6704417964102c87af006a0cd37769756d739768a4e460bf4741f9b3255f997d,inventory_complete,source_document
codex_doc_000624,codex_src_001060,McKinsey - leveraging-industrial-iot-and-advanced-technologies-for-digital-transformation.pdf,McKinsey - leveraging-industrial-iot-and-advanced-technologies-for-digital-transformation.pdf,pdf,1707925,2026-01-16T14:14:43,302caa5461c4f2ea7170203077a22c59d2ca54e1b5c6fb1ea18cb1726d0ac1f0,inventory_complete,source_document
codex_doc_000625,codex_src_001061,McKinsey - the-agentic-organization-contours-of-the-next-paradigm-for-the-ai-era.pdf,McKinsey - the-agentic-organization-contours-of-the-next-paradigm-for-the-ai-era.pdf,pdf,1412996,2026-06-12T08:32:46,32c265ccb3ba187e5ad38f81d408f4ef33572c5d793e682be519881c51f9eaa5,inventory_complete,source_document
codex_doc_000626,codex_src_001062,McKinsey - the-seven-operating-truths-of-ai-native-companies.pdf,McKinsey - the-seven-operating-truths-of-ai-native-companies.pdf,pdf,350176,2026-06-12T08:26:38,8249b2802542148f7f8961ee4c4a7d70d9b318709982c1ff90784fd63654af66,inventory_complete,source_document
codex_doc_000627,codex_src_001063,McKinsey - the-state-of-organizations-2023.pdf,McKinsey - the-state-of-organizations-2023.pdf,pdf,20088942,2026-06-15T10:30:01,e271c28bab19df12e0706e6ca71eaf4fab37cfbd08a37bc79b31196bbcd71d43,inventory_complete,source_document
codex_doc_000628,codex_src_001064,McKinsey - the-way-to-win-in-corporate-venturing-serial-building-and-ai.pdf,McKinsey - the-way-to-win-in-corporate-venturing-serial-building-and-ai.pdf,pdf,788886,2026-06-12T08:30:01,1d30e8928e48346f00faff6bcb05952df2bc8b26db30f802bee29fac442101f7,inventory_complete,source_document
codex_doc_000629,codex_src_001065,McKinsey - untangling-your-organizations-decision-making.pdf,McKinsey - untangling-your-organizations-decision-making.pdf,pdf,1561728,2026-06-15T10:54:41,77f88d0d934bceaffdef1afb5d0092cc094ca90be5ae33deb645bfa17d172a9f,inventory_complete,source_document
codex_doc_000630,codex_src_001066,McKinsey’s Three Horizons Model Defined Innovation for Years. Here’s Why It No Longer Applies_.pdf,McKinsey’s Three Horizons Model Defined Innovation for Years. Here’s Why It No Longer Applies_.pdf,pdf,1461261,2023-12-27T18:42:01,58280742692bda1ff149bfe1c29b46e86fc87fb9804a3e70c6c91b0d55595626,inventory_complete,source_document
codex_doc_000631,codex_src_001067,merits-05-00002-with-cover.pdf,merits-05-00002-with-cover.pdf,pdf,1703178,2026-06-22T12:01:14,700252e7c1afab637c1e1688b96b0104d4704c791984acace51ee0501d335327,inventory_complete,source_document
codex_doc_000632,codex_src_001068,Mexico - Digitalization.pdf,Mexico - Digitalization.pdf,pdf,2718502,2026-01-04T14:56:19,125af6e81a17c1572b098733be1f7ebf972f2d092214b1650aeda5fdf8d9dffb,inventory_complete,source_document
codex_doc_000633,codex_src_001069,Mexico - Mexico City Smart City.pdf,Mexico - Mexico City Smart City.pdf,pdf,225135,2026-01-04T15:00:23,7027173771f0f0f286e3516d97b404d662c9f9d3a717f3d713ed33d6224c58fa,inventory_complete,source_document
codex_doc_000634,codex_src_001070,Mexico - Tax_Digitalization_in_Mexico_Success_Factors_and_Pathways_Forward.pdf,Mexico - Tax_Digitalization_in_Mexico_Success_Factors_and_Pathways_Forward.pdf,pdf,1545769,2026-01-04T15:01:35,0208e8f9065a8a25e0fd1f3df321e0b13af7ca24907dcda7eea03b4998248826,inventory_complete,source_document
codex_doc_000635,codex_src_001071,Mexico - unlocking-the-benefits-of-digital-payments-insights-from-mexico.pdf,Mexico - unlocking-the-benefits-of-digital-payments-insights-from-mexico.pdf,pdf,1116972,2026-01-04T15:02:24,69b452df7056e463a87b00c6afa72f132ad7053e8214d0b1affb6dbb1c4979ea,inventory_complete,source_document
codex_doc_000636,codex_src_001072,Microsoft - AI-Diffusion-Report-2026-Q1.pdf,Microsoft - AI-Diffusion-Report-2026-Q1.pdf,pdf,1784281,2026-06-11T14:09:48,3bf9f87b633724128c8389dc0701c0f4e03c943730e4bec5b04878368b655782,inventory_complete,source_document
codex_doc_000637,codex_src_001073,Microwave-Driven_Plasma_Gasification_for_Biomass_Waste_Treatment_at_Miniature_Scale.pdf,Microwave-Driven_Plasma_Gasification_for_Biomass_Waste_Treatment_at_Miniature_Scale.pdf,pdf,1694160,2026-01-20T09:18:36,78f283a147d9c62293b1e779a1051bfb3eb6319148d292dbea8b15f3bc72846a,inventory_complete,source_document
codex_doc_000638,codex_src_001074,Middle East and Digital.pdf,Middle East and Digital.pdf,pdf,1225243,2026-01-04T12:52:29,1072b837cb81368a072862633901e9b3ea57128d33f0818e3b294dc463daabe5,inventory_complete,source_document
codex_doc_000639,codex_src_001075,Mobile-CUX-Ecommerce-Report.pdf,Mobile-CUX-Ecommerce-Report.pdf,pdf,13583187,2022-03-17T14:17:36,b77dd65b52aa54f2fea105d159b2e29cf4e6f16bd83ea1c33876a2ae98e1558e,inventory_complete,source_document
codex_doc_000640,codex_src_001076,Module 2 - BCG The Rise of the digital incumbent Feb 22.pdf,Module 2 - BCG The Rise of the digital incumbent Feb 22.pdf,pdf,1287605,2022-03-18T09:14:14,8beef890c0352cdb0e3827f38130cd5d0c0773190ef93f425f21b13806b217b5,inventory_complete,source_document
codex_doc_000641,codex_src_001077,Morocco - AI-Recommendations-Towards-a-National-AI-Strategy-For-Morocco.pdf,Morocco - AI-Recommendations-Towards-a-National-AI-Strategy-For-Morocco.pdf,pdf,2671123,2026-01-04T15:42:06,b931ad1249132c0c89d0b46a95e68e7280bb7b2ea63cee899977849dc19caa98,inventory_complete,source_document
codex_doc_000642,codex_src_001078,Multi-Sided Platform Businesses.pdf,Multi-Sided Platform Businesses.pdf,pdf,825512,2022-05-03T10:14:16,b0b4e473d7d6f99d059917e46e46461f0fd778e4737e40f9e3da0431102fe066,inventory_complete,source_document
codex_doc_000643,codex_src_001079,Multifinality-equifinality-and-fanning-Developmental-concepts-and-statistical-implications.pdf,Multifinality-equifinality-and-fanning-Developmental-concepts-and-statistical-implications.pdf,pdf,291670,2026-06-15T07:38:08,cef476a2266ff9d00be88b0e1068b5ae4eb690b143b6e21e91541794de747683,inventory_complete,source_document
codex_doc_000644,codex_src_001080,Nambia - AI.pdf,Nambia - AI.pdf,pdf,538187,2026-01-04T15:47:16,2e75a23c45d22e75f44c0adaeb27fc34058fe857ba00614a01941cc0908149fc,inventory_complete,source_document
codex_doc_000645,codex_src_001081,Natoinal Association of State Energy Officials.pdf,Natoinal Association of State Energy Officials.pdf,pdf,1419637,2026-06-11T14:08:16,ce759e9c9783b30a3fbaecfc53f6237e2d8c7b6443aa8d7af6b16430b5e9acfb,inventory_complete,source_document
codex_doc_000646,codex_src_001082,Navigating turbulence - resource orchestration in developing international marketing capabilities.pdf,Navigating turbulence - resource orchestration in developing international marketing capabilities.pdf,pdf,1273056,2026-06-15T09:24:40,e71bfc32feeceae2f10cd7a251d6cd1195070627110ca400e29c3a5526a3d4fe,inventory_complete,source_document
codex_doc_000647,codex_src_001083,Nepal - Digital Transformation.pdf,Nepal - Digital Transformation.pdf,pdf,487408,2026-01-04T16:06:11,f22af6017c94d928bedbf911739a7d7dd45470003aa32a1701f5d27f7d2719d0,inventory_complete,source_document
codex_doc_000648,codex_src_001084,New Zealand - National AI Strategy May 2025.pdf,New Zealand - National AI Strategy May 2025.pdf,pdf,2223785,2026-01-04T15:48:08,737d6c0581d9d07c9ce0a82f6e40bb00dd7d3ffb5328e4bcf0e6bdf2cbf6cc93,inventory_complete,source_document
codex_doc_000649,codex_src_001085,Kinetic - Agentic AI and Web 3.docx,notes\Kinetic - Agentic AI and Web 3.docx,docx,24753,2025-10-09T09:45:06,cd8083c932b833e71400145e80566a14d3d4ebc61ce5c65b007d6ab21f9be02d,inventory_complete,source_document
codex_doc_000650,codex_src_001086,Kinetic - AI and Agile.docx,notes\Kinetic - AI and Agile.docx,docx,21138,2025-10-09T09:45:49,f79bd32faedb39dd46f40f33cfcd82b332d8d1689c760c5ddd4832388f6180d0,inventory_complete,source_document
codex_doc_000651,codex_src_001087,Kinetic - Blockchain Examples.docx,notes\Kinetic - Blockchain Examples.docx,docx,324333,2025-11-22T14:42:27,c946ae53ea7e0025dac70d7ce00c24c339b6a71f92656bfc420f42ba0081b40c,inventory_complete,source_document
codex_doc_000652,codex_src_001088,Kinetic - Blockchain use case support.docx,notes\Kinetic - Blockchain use case support.docx,docx,36089,2025-12-30T12:58:33,c10e75a78546934374d994284015668784af1d882060f2095b7a0b5f0fcbd065,inventory_complete,source_document
codex_doc_000653,codex_src_001089,Kinetic - Blockchain-AI-Quantum.docx,notes\Kinetic - Blockchain-AI-Quantum.docx,docx,57016,2025-11-18T13:52:37,01d5c84dd5dbb05f1c3e8a9520bda97c27a4bb81b5cdec6a929c365f7cd11bad,inventory_complete,source_document
codex_doc_000654,codex_src_001090,Kinetic - Government as a Service.docx,notes\Kinetic - Government as a Service.docx,docx,80861,2025-10-08T18:03:53,edfcdb2573ae1e0d206d7f413aa82b284587c83a764f06f009bafaf42fd05e53,inventory_complete,source_document
codex_doc_000655,codex_src_001091,Kinetic - Quantum Integration - Strategy Framework eval - Funding.docx,notes\Kinetic - Quantum Integration - Strategy Framework eval - Funding.docx,docx,153318,2026-06-17T09:43:06,58662433ccfa881b0bad6c905a1c9909c92fd238f72dd14f80948184b068738f,inventory_complete,source_document
codex_doc_000656,codex_src_001092,Kinetic - Revised list of use cases and analysis.docx,notes\Kinetic - Revised list of use cases and analysis.docx,docx,548947,2026-01-23T14:33:47,9082df20cf4437610d9ed7184aaef4b875e72611412987089fe77c83a7a09d29,inventory_complete,source_document
codex_doc_000657,codex_src_001093,Kinetic Economy - National Backbone.docx,notes\Kinetic Economy - National Backbone.docx,docx,5513372,2025-10-08T12:11:02,40f8cc8a3ccf1aea6acde51501fc963525626c2752fc1361b7aa23426ffe763e,inventory_complete,source_document
codex_doc_000658,codex_src_001094,Kinetic Economy - The Year of Composability.docx,notes\Kinetic Economy - The Year of Composability.docx,docx,61309,2026-01-23T16:37:05,a91ad8d42406765189c1828f7270b5a694f90c5be241f9d808352a960ad686ec,inventory_complete,source_document
codex_doc_000659,codex_src_001095,Kinetic Economy Is Taking Shape.docx,notes\Kinetic Economy Is Taking Shape.docx,docx,29034,2026-01-12T10:01:29,798fc6b945f93c1ae1631ba9a0b3d192113a2f4c874474da52b745d931c8af44,inventory_complete,source_document
codex_doc_000660,codex_src_001096,Kinetic Economy Moment - US vs the world.docx,notes\Kinetic Economy Moment - US vs the world.docx,docx,26725,2026-01-04T12:08:46,e8703b23d89462f12cc91597330a584dfddd414f065f891f3b01c514117f7f2c,inventory_complete,source_document
codex_doc_000661,codex_src_001097,Kinetic Marketing - Are the 5 P's still Relevant.docx,notes\Kinetic Marketing - Are the 5 P's still Relevant.docx,docx,48396,2026-01-11T12:11:46,d1fa810a9df0a364aeb6a4ea0b1eaa58d33837185bb2478d8ceae0a57593733c,inventory_complete,source_document
codex_doc_000662,codex_src_001098,Kinetic Organization - 5.0.docx,notes\Kinetic Organization - 5.0.docx,docx,17489,2026-06-17T09:42:26,dbfbd8f55740ba039918d7abcfacf8b5c4158e554eaccbf132adbc1985151ae0,inventory_complete,source_document
codex_doc_000663,codex_src_001099,Kinetic Organization - Thesis.docx,notes\Kinetic Organization - Thesis.docx,docx,57711,2026-06-17T09:41:57,abebe8c4492e01b5144321b9ad35a03f19f4aa81825f20d6e65a97242b1fdd86,inventory_complete,source_document
codex_doc_000664,codex_src_001100,Kinetic Research - AI Integration into products and services.docx,notes\Kinetic Research - AI Integration into products and services.docx,docx,127010,2026-06-11T12:06:52,47519fdcdf2fb9ebacce2a26363eb997b4447c2ca767aee352f94ab10fa29bdb,inventory_complete,source_document
codex_doc_000665,codex_src_001101,Kinetic Research - AI Use Cases.docx,notes\Kinetic Research - AI Use Cases.docx,docx,185588,2026-06-11T10:46:30,27d5c28fbfd35922260a32b213ffe032c40636a1c876c16f390a8da93df52376,inventory_complete,source_document
codex_doc_000666,codex_src_001102,Kinetic Research - Chapter 6.docx,notes\Kinetic Research - Chapter 6.docx,docx,79780,2026-06-17T09:43:54,9ddceb38f3d1a2262375154cf0bad14038f2f4628bcb4b0f33ec012e1f0aa893,inventory_complete,source_document
codex_doc_000667,codex_src_001103,Kinetic Research - Chapter 7.docx,notes\Kinetic Research - Chapter 7.docx,docx,40551,2026-06-16T10:31:14,02cebc995f9f8d7b1c2aa4fc06e9b8e0ed47d06224ff3c1d4df770daeef1298a,inventory_complete,source_document
codex_doc_000668,codex_src_001104,Kinetic Research and Content Engine.docx,notes\Kinetic Research and Content Engine.docx,docx,97007,2025-12-13T17:04:53,43d39cdca12b7f640ad37910cf55bd96b0e1282b265213e99e7a54d4a6a89782,inventory_complete,source_document
codex_doc_000669,codex_src_001105,NICE_AI Readiness Guide.pdf,notes\NICE_AI Readiness Guide.pdf,pdf,4016802,2024-11-13T09:02:55,d0e8348c2e446f9340a345a0d915df6917f8f8b35d378ed5a94877cfe56a5ec5,inventory_complete,source_document
codex_doc_000670,codex_src_001106,Overclocked - Vertical AI.docx,notes\Overclocked - Vertical AI.docx,docx,24979,2025-09-24T08:35:43,612f03d8de5ab81f1e173d0d918dba77f763a755317717c1e44f8b547d9053fa,inventory_complete,source_document
codex_doc_000671,codex_src_001107,Parallels Between Blockchain Adoption in Industry Consortiums and Media.docx,notes\Parallels Between Blockchain Adoption in Industry Consortiums and Media.docx,docx,21918,2025-02-28T09:59:21,2e8f10965a02e047d9d31a17d88800d90f260f206d1c32d72be5620c419fd0e5,inventory_complete,source_document
codex_doc_000672,codex_src_001108,The Kinetic Economy - LinkedIn.docx,notes\The Kinetic Economy - LinkedIn.docx,docx,28290,2025-12-07T12:05:35,52dd87cff9705fce6d83517a1909de8d6646e1371f614195e6d1d3158b7d0164,inventory_complete,source_document
codex_doc_000673,codex_src_001109,Omni Channel - Explainer.pdf,Omni Channel - Explainer.pdf,pdf,3391245,2022-05-03T11:43:45,31ee8646399126506841c69a83df7e71ffc1673536f27df84b75f10c3a4eef30,inventory_complete,source_document
codex_doc_000674,codex_src_001110,Omni Channel - Logistics MDPI Whitepaper.pdf,Omni Channel - Logistics MDPI Whitepaper.pdf,pdf,1302656,2022-05-03T11:30:08,4f66f1c2b32805342181839ad67478d00addc9861aec2ed7539648dc4d5a464b,inventory_complete,source_document
codex_doc_000675,codex_src_001111,Omnichannel Retail in the US - Statistica Dossier.pdf,Omnichannel Retail in the US - Statistica Dossier.pdf,pdf,1321287,2022-05-03T11:56:09,d69f00f3934d08bf842e2665600a26c537bd86850d6011a8d825985374322e8a,inventory_complete,source_document
codex_doc_000676,codex_src_001112,OpenAI AI - Microsoft - AWS - Google AI use Cases.docx,OpenAI AI - Microsoft - AWS - Google AI use Cases.docx,docx,241303,2026-01-12T19:43:43,4b0dce2c170450ff3a2c36d1618c77eed9270ce59801d2480b8f5d3d76e3dea6,inventory_complete,source_document
codex_doc_000677,codex_src_001113,Operations in an era of radical uncertainty.pdf,Operations in an era of radical uncertainty.pdf,pdf,683714,2026-06-15T07:55:11,048f0318fbca51fe36fecc308ed88172d53290a2634768c5e57a0a1d936ea131,inventory_complete,source_document
codex_doc_000678,codex_src_001114,Overcoming change.pdf,Overcoming change.pdf,pdf,193253,2026-06-22T11:22:43,9c4ca2b64259bc37747c555a00e6605cdcef6ebeed469bb2af7e000ae41e842c,inventory_complete,source_document
codex_doc_000679,codex_src_001115,Oxford - 2023-Government-AI-Readiness-Index-1.pdf,Oxford - 2023-Government-AI-Readiness-Index-1.pdf,pdf,2646517,2026-06-11T15:44:46,dc4530d8ede1c745e2a00f44440a1cbfd9176e8249b176988b2f3cdb6c63c0b6,inventory_complete,source_document
codex_doc_000680,codex_src_001116,Oxford - 2024-Government-AI-Readiness-Index-2.pdf,Oxford - 2024-Government-AI-Readiness-Index-2.pdf,pdf,4370707,2026-06-11T15:43:59,f5fadab6eee804f7848358c4ad5eb78f8b4a226b63350660c762288601016bb1,inventory_complete,source_document
codex_doc_000681,codex_src_001117,Oxford - 2025-Government-AI-Readiness-Index-Report_01_26.pdf,Oxford - 2025-Government-AI-Readiness-Index-Report_01_26.pdf,pdf,8092803,2026-06-11T15:43:28,e31993095b7209e3344071cd78293b7da03c90d3fd53ae6bd1703026c29dec13,inventory_complete,source_document
codex_doc_000682,codex_src_001118,Oxford - ai_readiness_index_2019__0.pdf,Oxford - ai_readiness_index_2019__0.pdf,pdf,4555618,2026-06-11T15:47:22,8e59b3c19da535b008da22b6c541aa46ec900eeb9924daf01e3d717d13d5365f,inventory_complete,source_document
codex_doc_000683,codex_src_001119,Oxford - Government_AI_Readiness_2021.pdf,Oxford - Government_AI_Readiness_2021.pdf,pdf,6599083,2026-06-11T15:45:54,f127c6b2a1b77e9485ed19271f041323cce7335e7efd66c2e954f4e1b5dd6aa7,inventory_complete,source_document
